refArea,PercentageofEducationlevelofresidents-illeterate,PercentageofSchooldropout,Observation URI,references,PercentageofEducationlevelofresidents-university,publisher,PercentageofEducationlevelofresidents-secondary,PercentageofEducationlevelofresidents-intermediate,PercentageofEducationlevelofresidents-vocational,PercentageofEducationlevelofresidents-elementary,PercentageofEducationlevelofresidents-highereducation,Town,dataset
https://dbpedia.org/page/Mount_Lebanon_Governorate,3e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Khirbet+Bisri,https://impact.cib.gov.lb/home#open_data_section,3e+01,Impact Open Data,2e+01,2e+01,9e+00,8e+00,1e+01,Khirbet Bisri,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,5e+00,3e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Khirbet+Char,https://impact.cib.gov.lb/home#open_data_section,2.9e+01,Impact Open Data,3e+01,1.5e+01,1.5e+01,5e+00,1e+00,Khirbet Char,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,1e+01,2e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Khirbet+Daoud+Aakkar,https://impact.cib.gov.lb/home#open_data_section,5e+00,Impact Open Data,1e+01,1.5e+01,1e+01,5e+01,0e+00,Khirbet Daoud Aakkar,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,5e+00,1e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Khirbet+Jord,https://impact.cib.gov.lb/home#open_data_section,4e+01,Impact Open Data,1e+01,2e+01,1e+01,1.5e+01,0e+00,Khirbet Jord,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Western_Beqaa_District,5e+00,3e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Khirbet+Qanafar,https://impact.cib.gov.lb/home#open_data_section,3e+01,Impact Open Data,1e+01,5e+00,1e+01,2e+01,2e+01,Khirbet Qanafar,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Beqaa_Governorate,3e+00,5e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Khirbet+Rouha,https://impact.cib.gov.lb/home#open_data_section,2.5e+01,Impact Open Data,1.2e+01,2.2e+01,1.5e+01,2.2e+01,1e+00,Khirbet Rouha,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Bint_Jbeil_District,NaN,NaN,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Khirbet+Selm,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Khirbet Selm,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Marjeyoun_District,NaN,NaN,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Khiyam+Marjaayoun,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Khiyam Marjaayoun,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Baalbek-Hermel_Governorate,0e+00,1e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Khodr+Baalbek,https://impact.cib.gov.lb/home#open_data_section,1e+01,Impact Open Data,2e+01,3e+01,1e+01,3e+01,0e+00,Khodr Baalbek,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Baabda_District,1e+00,2e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Khreibet+Baabda,https://impact.cib.gov.lb/home#open_data_section,3.5e+01,Impact Open Data,2.5e+01,5e+00,2.5e+01,4e+00,5e+00,Khreibet Baabda,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,3e+00,1e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Khreibet+Ej-Jindi,https://impact.cib.gov.lb/home#open_data_section,7e+00,Impact Open Data,1e+01,2e+01,1e+01,5e+01,0e+00,Khreibet Ej-Jindi,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Sidon_District,1e+01,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Khzaiz,https://impact.cib.gov.lb/home#open_data_section,2e+01,Impact Open Data,2e+01,1e+01,5e+00,3e+01,5e+00,Khzaiz,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Mount_Lebanon_Governorate,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kleyleh,https://impact.cib.gov.lb/home#open_data_section,3e+01,Impact Open Data,2e+01,3e+01,5e+00,1e+01,5e+00,Kleyleh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,1e+01,2e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kneisset+Aakkar,https://impact.cib.gov.lb/home#open_data_section,0e+00,Impact Open Data,1e+01,3e+01,1e+01,4e+01,0e+00,Kneisset Aakkar,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Mount_Lebanon_Governorate,5e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kneisset+Ech-Chouf,https://impact.cib.gov.lb/home#open_data_section,3e+01,Impact Open Data,1.5e+01,2e+01,5e+00,2e+01,5e+00,Kneisset Ech-Chouf,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Tyre_District,NaN,NaN,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kneisset+Sour,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Kneisset Sour,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,1e+01,1e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kouachra,https://impact.cib.gov.lb/home#open_data_section,1e+01,Impact Open Data,1.5e+01,2.5e+01,2e+00,3.5e+01,3e+00,Kouachra,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Hermel_District,2e+00,2e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kouakh,https://impact.cib.gov.lb/home#open_data_section,5e+00,Impact Open Data,8e+00,1.7e+01,5e+00,6e+01,3e+00,Kouakh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,1e+01,1e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Koueikhat,https://impact.cib.gov.lb/home#open_data_section,1e+01,Impact Open Data,2e+01,2.8e+01,1e+01,2e+01,2e+00,Koueikhat,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Bint_Jbeil_District,3e+00,3e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kounine,https://impact.cib.gov.lb/home#open_data_section,1e+01,Impact Open Data,2e+01,2.5e+01,7e+00,3e+01,5e+00,Kounine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Batroun_District,1e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kour,https://impact.cib.gov.lb/home#open_data_section,3e+01,Impact Open Data,3e+01,1e+01,2e+01,5e+00,4e+00,Kour,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/North_Governorate,3e+00,1e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kousba,https://impact.cib.gov.lb/home#open_data_section,3e+01,Impact Open Data,1.5e+01,1e+01,1e+01,7e+00,2.5e+01,Kousba,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,2e+00,1e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kroum+El-Aarab,https://impact.cib.gov.lb/home#open_data_section,3e+01,Impact Open Data,2e+01,2e+01,1e+01,1e+01,8e+00,Kroum El-Aarab,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Baalbek-Hermel_Governorate,NaN,NaN,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Laboueh,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Laboueh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Western_Beqaa_District,2e+00,1e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Lala,https://impact.cib.gov.lb/home#open_data_section,1e+01,Impact Open Data,1.5e+01,3e+01,5e+00,3e+01,8e+00,Lala,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Byblos_District,NaN,NaN,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Laqlouq,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Laqlouq,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Byblos_District,8e+00,3e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Lassa,https://impact.cib.gov.lb/home#open_data_section,5e+00,Impact Open Data,2e+01,2e+01,2e+00,5e+00,4e+01,Lassa,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/South_Governorate,2.5e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Lebaa,https://impact.cib.gov.lb/home#open_data_section,1.25e+01,Impact Open Data,3.5e+01,3.5e+01,5e+00,7.5e+00,2.5e+00,Lebaa,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Byblos_District,1e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Lehfed,https://impact.cib.gov.lb/home#open_data_section,2e+01,Impact Open Data,2.2e+01,2e+01,2e+01,1.5e+01,2e+00,Lehfed,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Western_Beqaa_District,NaN,NaN,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Libbaya+West+Bekaa,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Libbaya West Bekaa,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/South_Governorate,1e+00,5e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Louayzet+Jezzine,https://impact.cib.gov.lb/home#open_data_section,3e+01,Impact Open Data,1e+01,1e+01,2e+01,9e+00,2e+01,Louayzet Jezzine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Sidon_District,5e+00,5e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Loubieh,https://impact.cib.gov.lb/home#open_data_section,1.5e+01,Impact Open Data,3e+01,2e+01,1.5e+01,1e+01,5e+00,Loubieh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Byblos_District,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Maad,https://impact.cib.gov.lb/home#open_data_section,3e+01,Impact Open Data,2e+01,0e+00,3e+01,0e+00,2e+01,Maad,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Keserwan_District,1e+01,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Maarab,https://impact.cib.gov.lb/home#open_data_section,2e+01,Impact Open Data,2e+01,1.5e+01,1.5e+01,1.5e+01,5e+00,Maarab,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Baalbek-Hermel_Governorate,5e+00,5e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Maaraboun,https://impact.cib.gov.lb/home#open_data_section,1e+01,Impact Open Data,2e+01,2.5e+01,2e+01,1.5e+01,5e+00,Maaraboun,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Tyre_District,2e+00,5e-02,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Maarakeh,https://impact.cib.gov.lb/home#open_data_section,9e+00,Impact Open Data,2e+01,3e+01,8e+00,3e+01,1e+00,Maarakeh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Tyre_District,NaN,NaN,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Maaroub,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Maaroub,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Aley_District,3e+01,2e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Maasrati,https://impact.cib.gov.lb/home#open_data_section,5e+00,Impact Open Data,1e+01,2e+01,5e+00,3e+01,0e+00,Maasrati,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Mount_Lebanon_Governorate,1e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Maasser+Beit+Ed-Dine,https://impact.cib.gov.lb/home#open_data_section,2.4e+01,Impact Open Data,2e+01,2e+01,1.5e+01,1.5e+01,5e+00,Maasser Beit Ed-Dine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Mount_Lebanon_Governorate,NaN,NaN,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Maasser+Ech-Chouf,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Maasser Ech-Chouf,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Keserwan_District,1e+00,5e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Maaysra+Kesrouane,https://impact.cib.gov.lb/home#open_data_section,1.5e+01,Impact Open Data,3e+01,2e+01,9e+00,2e+01,5e+00,Maaysra Kesrouane,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Western_Beqaa_District,1.4e+00,2.4e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Machghara,https://impact.cib.gov.lb/home#open_data_section,2e+01,Impact Open Data,2.5e+01,1.5e+01,1.5e+01,2e+01,3.6e+00,Machghara,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,5e+00,3e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Machha,https://impact.cib.gov.lb/home#open_data_section,1.2e+01,Impact Open Data,2e+01,2e+01,1e+01,3e+01,3e+00,Machha,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/South_Governorate,3e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Machmoucheh,https://impact.cib.gov.lb/home#open_data_section,2e+01,Impact Open Data,2e+01,2.5e+01,4e+00,1.5e+01,1.3e+01,Machmoucheh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,2e+01,1e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Machta+Hammoud,https://impact.cib.gov.lb/home#open_data_section,1e+01,Impact Open Data,2e+01,1e+01,1e+01,2e+01,1e+01,Machta Hammoud,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,1e+00,1e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Machta+Hassan,https://impact.cib.gov.lb/home#open_data_section,1e+01,Impact Open Data,3.3e+01,3.5e+01,5e+00,1.5e+01,1e+00,Machta Hassan,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Sidon_District,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Maghdoucheh,https://impact.cib.gov.lb/home#open_data_section,2e+01,Impact Open Data,5e+01,1e+01,1e+01,5e+00,5e+00,Maghdoucheh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Bsharri_District,1e+01,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Magher+wbala,https://impact.cib.gov.lb/home#open_data_section,2.5e+01,Impact Open Data,2.4e+01,2e+01,1e+01,1e+01,1e+00,Magher wbala,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Tyre_District,1.5e+01,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Mahrouna,https://impact.cib.gov.lb/home#open_data_section,2.9e+01,Impact Open Data,1.5e+01,2e+01,1e+01,1e+01,1e+00,Mahrouna,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,5e+00,3e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Majdala,https://impact.cib.gov.lb/home#open_data_section,5e+00,Impact Open Data,1e+01,3e+01,1.5e+01,3e+01,5e+00,Majdala,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Baalbek-Hermel_Governorate,4e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Majdaloun,https://impact.cib.gov.lb/home#open_data_section,7e+00,Impact Open Data,2e+01,2e+01,5e+00,4e+01,4e+00,Majdaloun,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Mount_Lebanon_Governorate,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Majdalouna,https://impact.cib.gov.lb/home#open_data_section,3e+01,Impact Open Data,3e+01,2e+01,1e+01,0e+00,1e+01,Majdalouna,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Tyre_District,1.3e+01,4e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Majdel,https://impact.cib.gov.lb/home#open_data_section,2e+00,Impact Open Data,3e+00,2.5e+01,4e+00,5.2e+01,1e+00,Majdel,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Zahl̩_District,2e+00,4e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Majdel+Aanjar,https://impact.cib.gov.lb/home#open_data_section,1.2e+01,Impact Open Data,2e+01,4e+01,8e+00,1e+01,8e+00,Majdel Aanjar,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Aley_District,5e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Majdel+Baana,https://impact.cib.gov.lb/home#open_data_section,8e+00,Impact Open Data,2e+01,3e+01,5e+00,3e+01,2e+00,Majdel Baana,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Beqaa_Governorate,2e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Majdel+Balhis,https://impact.cib.gov.lb/home#open_data_section,1e+01,Impact Open Data,7e+00,3e+01,1e+00,5e+01,0e+00,Majdel Balhis,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Byblos_District,0e+00,3e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Majdel+El-Aqoura,https://impact.cib.gov.lb/home#open_data_section,0e+00,Impact Open Data,2.5e+01,0e+00,2.5e+01,0e+00,0e+00,Majdel El-Aqoura,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Mount_Lebanon_Governorate,5e+00,3e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Majdel+El-Meouch,https://impact.cib.gov.lb/home#open_data_section,1.5e+01,Impact Open Data,3e+01,2e+01,1e+01,1.5e+01,5e+00,Majdel El-Meouch,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Marjeyoun_District,1e+00,1e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Majdel+Selm,https://impact.cib.gov.lb/home#open_data_section,5e+00,Impact Open Data,5e+01,2.2e+01,1.5e+01,6e+00,1e+00,Majdel Selm,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/North_Governorate,5e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Majdel+el-Koura,https://impact.cib.gov.lb/home#open_data_section,2e+01,Impact Open Data,2e+01,2e+01,2e+01,1e+01,5e+00,Majdel el-Koura,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Matn_District,NaN,NaN,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Majdel+tarchich,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Majdel tarchich,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Sidon_District,2e+00,1e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Majdelyoun,https://impact.cib.gov.lb/home#open_data_section,2.5e+01,Impact Open Data,1.8e+01,2e+01,1.5e+01,1e+01,1e+01,Majdelyoun,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Tyre_District,5e+00,5e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Majdelzoun,https://impact.cib.gov.lb/home#open_data_section,2e+01,Impact Open Data,2e+01,1.5e+01,2.5e+01,1e+01,5e+00,Majdelzoun,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/South_Governorate,NaN,NaN,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Maknounet+Jezzine,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Maknounet Jezzine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Zahl̩_District,1e+00,1e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Makseh,https://impact.cib.gov.lb/home#open_data_section,1.2e+01,Impact Open Data,1.5e+01,3.9e+01,1e+01,2e+01,3e+00,Makseh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
